"Caller","Callee"
"android.view.ViewRoot.sendAccessibilityEvents()","android.view.accessibility.AccessibilityManager.getInstance(android.content.Context)"
"android.view.ViewRoot.sendAccessibilityEvents()","android.view.View.findFocus()"
"android.view.ViewRoot.windowFocusChanged(boolean, boolean)","java.lang.ref.Reference.get()"
"android.view.ViewRoot.windowFocusChanged(boolean, boolean)","android.view.ViewRoot.windowFocusChanged(boolean, boolean)"
"android.view.ViewRoot.captureMotionLog(String, MotionEvent)","android.view.MotionEvent.getY()"
"android.view.ViewRoot.captureMotionLog(String, MotionEvent)","android.view.MotionEvent.getPressure()"
"android.view.ViewRoot.captureMotionLog(String, MotionEvent)","android.view.MotionEvent.getEventTime()"
"android.view.ViewRoot.captureMotionLog(String, MotionEvent)","android.view.MotionEvent.getSize()"
"android.view.ViewRoot.captureMotionLog(String, MotionEvent)","android.view.MotionEvent.getXPrecision()"
"android.view.ViewRoot.captureMotionLog(String, MotionEvent)","android.view.MotionEvent.getYPrecision()"
"android.view.ViewRoot.captureMotionLog(String, MotionEvent)","java.lang.StringBuilder.toString()"
"android.view.ViewRoot.captureMotionLog(String, MotionEvent)","android.util.Log.d(java.lang.String, java.lang.String)"
"android.view.ViewRoot.captureMotionLog(String, MotionEvent)","android.view.MotionEvent.getX()"
"android.view.ViewRoot.captureMotionLog(String, MotionEvent)","android.view.MotionEvent.getMetaState()"
"android.view.ViewRoot.captureMotionLog(String, MotionEvent)","java.lang.StringBuilder.append(int)"
"android.view.ViewRoot.captureMotionLog(String, MotionEvent)","android.view.MotionEvent.getAction()"
"android.view.ViewRoot.captureMotionLog(String, MotionEvent)","java.lang.StringBuilder.append(char)"
"android.view.ViewRoot.captureMotionLog(String, MotionEvent)","android.os.SystemProperties.getInt(java.lang.String, int)"
"android.view.ViewRoot.captureMotionLog(String, MotionEvent)","android.view.MotionEvent.getDownTime()"
"android.view.ViewRoot.captureMotionLog(String, MotionEvent)","android.view.InputEvent.getDeviceId()"
"android.view.ViewRoot.captureMotionLog(String, MotionEvent)","java.lang.StringBuilder.append(long)"
"android.view.ViewRoot.captureMotionLog(String, MotionEvent)","java.lang.StringBuilder.append(float)"
"android.view.ViewRoot.captureMotionLog(String, MotionEvent)","android.view.MotionEvent.getEdgeFlags()"
"android.view.ViewRoot.setLayoutParams(WindowManager.LayoutParams, boolean)","android.view.ViewRoot.requestLayout()"
"android.view.ViewRoot.setLayoutParams(WindowManager.LayoutParams, boolean)","android.view.ViewRoot.scheduleTraversals()"
"android.view.ViewRoot.dispatchDetachedFromWindow()","android.view.InputQueue.unregisterInputChannel(android.view.InputChannel)"
"android.view.ViewRoot.dispatchDetachedFromWindow()","android.util.Log.v(java.lang.String, java.lang.String)"
"android.view.ViewRoot.dispatchDetachedFromWindow()","android.view.InputChannel.dispose()"
"android.view.ViewRoot.dispatchDetachedFromWindow()","android.view.ViewRoot.destroyGL()"
"android.view.ViewRoot.dispatchDetachedFromWindow()","android.view.View.dispatchDetachedFromWindow()"
"android.view.ViewRoot.dispatchDetachedFromWindow()","android.view.InputQueue.Callback.onInputQueueDestroyed(android.view.InputQueue)"
"android.view.ViewRoot.dispatchDetachedFromWindow()","android.view.Surface.release()"
"android.view.ViewRoot.dispatchGetNewSurface()","java.lang.ref.Reference.get()"
"android.view.ViewRoot.dispatchGetNewSurface()","android.view.ViewRoot.dispatchGetNewSurface()"
"android.view.ViewRoot.isKeyboardKey(KeyEvent)","android.view.KeyEvent.getUnicodeChar()"
"android.view.ViewRoot.performTraversals()","android.view.ViewTreeObserver.hasComputeInternalInsetsListeners()"
"android.view.ViewRoot.performTraversals()","android.view.View.debug()"
"android.view.ViewRoot.performTraversals()","android.view.SurfaceHolder.Callback2.surfaceRedrawNeeded(com.android.internal.view.BaseSurfaceHolder)"
"android.view.ViewRoot.performTraversals()","com.android.internal.view.BaseSurfaceHolder.getCallbacks()"
"android.view.ViewRoot.performTraversals()","android.view.SurfaceHolder.Callback.surfaceDestroyed(com.android.internal.view.BaseSurfaceHolder)"
"android.view.ViewRoot.performTraversals()","android.view.View.MeasureSpec.makeMeasureSpec(int, int)"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.destroyGL()"
"android.view.ViewRoot.performTraversals()","android.view.ViewTreeObserver.InternalInsetsInfo.equals(android.view.ViewTreeObserver.InternalInsetsInfo)"
"android.view.ViewRoot.performTraversals()","android.view.inputmethod.InputMethodManager.onWindowFocus(android.view.View, android.view.View, int, boolean, int)"
"android.view.ViewRoot.performTraversals()","android.util.EventLog.writeEvent(int, long)"
"android.view.ViewRoot.performTraversals()","android.os.SystemClock.elapsedRealtime()"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.RunQueue.executeActions(android.os.Handler)"
"android.view.ViewRoot.performTraversals()","android.view.ViewTreeObserver.InternalInsetsInfo.set(android.view.ViewTreeObserver.InternalInsetsInfo)"
"android.view.ViewRoot.performTraversals()","android.view.View.hasFocus()"
"android.view.ViewRoot.performTraversals()","android.view.inputmethod.InputMethodManager.startGettingWindowFocus(android.view.View)"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.initializeGL()"
"android.view.ViewRoot.performTraversals()","com.android.internal.view.BaseSurfaceHolder.ungetCallbacks()"
"android.view.ViewRoot.performTraversals()","android.view.Surface.isValid()"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.getHostVisibility()"
"android.view.ViewRoot.performTraversals()","java.util.ArrayList.size()"
"android.view.ViewRoot.performTraversals()","java.util.concurrent.locks.ReentrantLock.lock()"
"android.view.ViewRoot.performTraversals()","android.content.Context.getResources()"
"android.view.ViewRoot.performTraversals()","android.content.res.Resources.getConfiguration()"
"android.view.ViewRoot.performTraversals()","android.view.View.isShown()"
"android.view.ViewRoot.performTraversals()","java.util.ArrayList.get(int)"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.ensureTouchModeLocally(boolean)"
"android.view.ViewRoot.performTraversals()","java.io.PrintStream.println(java.lang.String)"
"android.view.ViewRoot.performTraversals()","android.view.View.dispatchConsistencyCheck(int)"
"android.view.ViewRoot.performTraversals()","android.view.View.dispatchAttachedToWindow(android.view.View.AttachInfo, int)"
"android.view.ViewRoot.performTraversals()","android.view.View.getResources()"
"android.view.ViewRoot.performTraversals()","android.view.View.measure(int, int)"
"android.view.ViewRoot.performTraversals()","android.util.Log.v(java.lang.String, java.lang.String)"
"android.view.ViewRoot.performTraversals()","android.view.ViewTreeObserver.dispatchOnPreDraw()"
"android.view.ViewRoot.performTraversals()","android.view.ViewTreeObserver.dispatchOnComputeInternalInsets(android.view.ViewTreeObserver.InternalInsetsInfo)"
"android.view.ViewRoot.performTraversals()","android.view.View.findFocus()"
"android.view.ViewRoot.performTraversals()","android.content.res.Resources.getDisplayMetrics()"
"android.view.ViewRoot.performTraversals()","android.view.View.dispatchWindowVisibilityChanged(int)"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.scheduleTraversals()"
"android.view.ViewRoot.performTraversals()","android.view.View.getLocationInWindow(int[])"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.getRunQueue()"
"android.view.ViewRoot.performTraversals()","android.view.View.getContext()"
"android.view.ViewRoot.performTraversals()","android.widget.Scroller.abortAnimation()"
"android.view.ViewRoot.performTraversals()","android.view.ViewTreeObserver.dispatchOnGlobalLayout()"
"android.view.ViewRoot.performTraversals()","android.content.res.Configuration.setTo(android.content.res.Configuration)"
"android.view.ViewRoot.performTraversals()","android.view.View.dispatchCollectViewAttributes(int)"
"android.view.ViewRoot.performTraversals()","android.view.View.layout(int, int, int, int)"
"android.view.ViewRoot.performTraversals()","android.view.inputmethod.InputMethodManager.peekInstance()"
"android.view.ViewRoot.performTraversals()","java.util.concurrent.locks.ReentrantLock.unlock()"
"android.view.ViewRoot.performTraversals()","android.util.Log.i(java.lang.String, java.lang.String)"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.getRootMeasureSpec(int, int)"
"android.view.ViewRoot.performTraversals()","android.view.SurfaceHolder.Callback.surfaceChanged(com.android.internal.view.BaseSurfaceHolder, int, int, int)"
"android.view.ViewRoot.performTraversals()","android.view.SurfaceHolder.Callback.surfaceCreated(com.android.internal.view.BaseSurfaceHolder)"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.relayoutWindow(android.view.WindowManager.LayoutParams, int, boolean)"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.updateConfiguration(android.content.res.Configuration, boolean)"
"android.view.ViewRoot.requestTransparentRegion(View)","android.view.ViewRoot.checkThread()"
"android.view.ViewRoot.requestTransparentRegion(View)","android.view.ViewRoot.requestLayout()"
"android.view.ViewRoot.postDelayed(Runnable, long)","java.util.ArrayList.add(android.view.ViewRoot.RunQueue.HandlerAction)"
"android.view.ViewRoot.dispatchMotion(MotionEvent)","android.view.ViewRoot.dispatchMotion(android.view.MotionEvent, boolean)"
"android.view.ViewRoot.getAudioManager()","android.view.View.getContext()"
"android.view.ViewRoot.getAudioManager()","android.content.Context.getSystemService(java.lang.String)"
"android.view.ViewRoot.clearChildFocus(View)","android.view.ViewTreeObserver.dispatchOnGlobalFocusChange(android.view.View, null)"
"android.view.ViewRoot.clearChildFocus(View)","android.view.ViewRoot.checkThread()"
"android.view.ViewRoot.clearChildFocus(View)","android.util.Log.v(java.lang.String, java.lang.String)"
"android.view.ViewRoot.clearChildFocus(View)","android.view.View.hasFocus()"
"android.view.ViewRoot.isViewDescendantOf(View, View)","android.view.ViewRoot.isViewDescendantOf(android.view.View, android.view.View)"
"android.view.ViewRoot.isViewDescendantOf(View, View)","android.view.View.getParent()"
"android.view.ViewRoot.scheduleTraversals()","android.os.Handler.sendEmptyMessage(int)"
"android.view.ViewRoot.draw(boolean)","android.view.ViewTreeObserver.dispatchOnScrollChanged()"
"android.view.ViewRoot.draw(boolean)","android.view.View.dispatchConsistencyCheck(int)"
"android.view.ViewRoot.draw(boolean)","android.view.View.getContext()"
"android.view.ViewRoot.draw(boolean)","android.util.Log.e(java.lang.String, java.lang.String, android.view.Surface.OutOfResourcesException)"
"android.view.ViewRoot.draw(boolean)","android.widget.Scroller.computeScrollOffset()"
"android.view.ViewRoot.draw(boolean)","android.util.Log.v(java.lang.String, java.lang.String)"
"android.view.ViewRoot.draw(boolean)","android.widget.Scroller.getCurrY()"
"android.view.ViewRoot.draw(boolean)","android.view.Surface.isValid()"
"android.view.ViewRoot.draw(boolean)","android.content.res.Resources.getDisplayMetrics()"
"android.view.ViewRoot.draw(boolean)","android.util.Log.i(java.lang.String, java.lang.String)"
"android.view.ViewRoot.draw(boolean)","android.content.Context.getPackageName()"
"android.view.ViewRoot.draw(boolean)","java.util.ArrayList.size()"
"android.view.ViewRoot.draw(boolean)","android.os.SystemClock.uptimeMillis()"
"android.view.ViewRoot.draw(boolean)","android.util.EventLog.writeEvent(int, long)"
"android.view.ViewRoot.draw(boolean)","android.view.ViewRoot.checkEglErrors()"
"android.view.ViewRoot.draw(boolean)","android.os.SystemClock.elapsedRealtime()"
"android.view.ViewRoot.draw(boolean)","android.content.Context.getResources()"
"android.view.ViewRoot.draw(boolean)","android.util.Log.e(java.lang.String, java.lang.String, java.lang.IllegalArgumentException)"
"android.view.ViewRoot.draw(boolean)","android.view.ViewRoot.scheduleTraversals()"
"android.view.ViewRoot.draw(boolean)","android.os.Handler.post(java.lang.Runnable)"
"android.view.ViewRoot.draw(boolean)","java.util.ArrayList.get(int)"
"android.view.ViewRoot.draw(boolean)","android.content.res.Resources.getCompatibilityInfo()"
"android.view.ViewRoot.resized(int, int, Rect, Rect, boolean, Configuration)","java.lang.ref.Reference.get()"
"android.view.ViewRoot.deliverPointerEvent(MotionEvent)","android.view.FocusFinder.getInstance()"
"android.view.ViewRoot.deliverPointerEvent(MotionEvent)","android.view.MotionEvent.getY()"
"android.view.ViewRoot.deliverPointerEvent(MotionEvent)","android.view.MotionEvent.offsetLocation(int, int)"
"android.view.ViewRoot.deliverPointerEvent(MotionEvent)","android.view.FocusFinder.findNearestTouchable(android.view.ViewGroup, int, int, int, int[])"
"android.view.ViewRoot.deliverPointerEvent(MotionEvent)","android.os.LatencyTimer.sample(java.lang.String, long)"
"android.view.ViewRoot.deliverPointerEvent(MotionEvent)","android.view.MotionEvent.setEdgeFlags(int)"
"android.view.ViewRoot.deliverPointerEvent(MotionEvent)","android.view.ViewRoot.captureMotionLog(java.lang.String, android.view.MotionEvent)"
"android.view.ViewRoot.deliverPointerEvent(MotionEvent)","java.lang.System.nanoTime()"
"android.view.ViewRoot.deliverPointerEvent(MotionEvent)","android.view.MotionEvent.getX()"
"android.view.ViewRoot.deliverPointerEvent(MotionEvent)","android.view.MotionEvent.getEventTimeNano()"
"android.view.ViewRoot.deliverPointerEvent(MotionEvent)","android.content.res.CompatibilityInfo.Translator.translateEventInScreenToAppWindow(android.view.MotionEvent)"
"android.view.ViewRoot.deliverPointerEvent(MotionEvent)","android.view.MotionEvent.getAction()"
"android.view.ViewRoot.deliverPointerEvent(MotionEvent)","android.view.ViewRoot.ensureTouchMode(boolean)"
"android.view.ViewRoot.deliverPointerEvent(MotionEvent)","android.view.ViewConfiguration.getScaledEdgeSlop()"
"android.view.ViewRoot.deliverPointerEvent(MotionEvent)","android.view.MotionEvent.getEdgeFlags()"
"android.view.ViewRoot.deliverPointerEvent(MotionEvent)","android.view.View.dispatchTouchEvent(android.view.MotionEvent)"
"android.view.ViewRoot.getWindowSession(Looper)","android.view.inputmethod.InputMethodManager.getInstance(android.os.Looper)"
"android.view.ViewRoot.invalidateChild(View, Rect)","android.view.ViewRoot.checkThread()"
"android.view.ViewRoot.invalidateChild(View, Rect)","android.view.ViewRoot.scheduleTraversals()"
"android.view.ViewRoot.handleGetNewSurface()","android.view.ViewRoot.scheduleTraversals()"
"android.view.ViewRoot.handleAppVisibility(boolean)","android.view.ViewRoot.scheduleTraversals()"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","com.android.internal.view.RootViewSurfaceTaker.willYouTakeTheSurface()"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.view.View.getContext()"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.content.res.CompatibilityInfo.getTranslator()"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","com.android.internal.view.RootViewSurfaceTaker.willYouTakeTheInputQueue()"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.view.ViewRoot.requestLayout()"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.util.Log.v(java.lang.String, java.lang.String)"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.view.InputQueue.registerInputChannel(android.view.InputChannel, android.view.InputHandler, android.os.MessageQueue)"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.view.InputQueue.Callback.onInputQueueCreated(android.view.InputQueue)"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.util.Log.d(java.lang.String, java.lang.String)"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.content.res.Resources.getDisplayMetrics()"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.content.res.CompatibilityInfo.supportsScreen()"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.content.Context.getResources()"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.view.Surface.setCompatibleDisplayMetrics(android.util.DisplayMetrics, android.content.res.CompatibilityInfo.Translator)"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.os.Looper.myQueue()"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.view.View.assignParent(android.view.ViewRoot)"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.view.ViewRoot.unscheduleTraversals()"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.view.View.getApplicationWindowToken()"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.content.res.CompatibilityInfo.Translator.translateWindowLayout(android.view.WindowManager.LayoutParams)"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.content.res.Resources.getCompatibilityInfo()"
"android.view.ViewRoot.relayoutWindow(WindowManager.LayoutParams, int, boolean)","android.content.res.CompatibilityInfo.Translator.translateWindowLayout(android.view.WindowManager.LayoutParams)"
"android.view.ViewRoot.relayoutWindow(WindowManager.LayoutParams, int, boolean)","android.util.Log.d(java.lang.String, java.lang.String)"
"android.view.ViewRoot.dispatchTrackball(MotionEvent, boolean)","android.os.Handler.sendMessageAtTime(android.os.Message, long)"
"android.view.ViewRoot.dispatchTrackball(MotionEvent, boolean)","android.view.MotionEvent.getEventTime()"
"android.view.ViewRoot.dispatchTrackball(MotionEvent, boolean)","android.os.Handler.obtainMessage(int)"
"android.view.ViewRoot.leaveTouchMode()","android.view.ViewRoot.focusSearch(null, int)"
"android.view.ViewRoot.leaveTouchMode()","android.view.View.findFocus()"
"android.view.ViewRoot.leaveTouchMode()","android.view.View.hasFocus()"
"android.view.ViewRoot.dispatchMotion(MotionEvent, boolean)","android.view.ViewRoot.finishInputEvent()"
"android.view.ViewRoot.dispatchMotion(MotionEvent, boolean)","android.view.ViewRoot.dispatchPointer(android.view.MotionEvent, boolean)"
"android.view.ViewRoot.dispatchMotion(MotionEvent, boolean)","android.util.Log.v(java.lang.String, java.lang.String)"
"android.view.ViewRoot.dispatchMotion(MotionEvent, boolean)","android.view.ViewRoot.dispatchTrackball(android.view.MotionEvent, boolean)"
"android.view.ViewRoot.dispatchMotion(MotionEvent, boolean)","android.view.InputEvent.getSource()"
"android.view.ViewRoot.dispatchResized(int, int, Rect, Rect, boolean, Configuration)","android.os.Handler.sendMessage(android.os.Message)"
"android.view.ViewRoot.dispatchResized(int, int, Rect, Rect, boolean, Configuration)","android.os.Handler.obtainMessage(int)"
"android.view.ViewRoot.dispatchPointer(MotionEvent)","android.view.ViewRoot.dispatchPointer(android.view.MotionEvent, boolean)"
"android.view.ViewRoot.retrievePendingEvent(int)","android.util.SparseArray.remove(int)"
"android.view.ViewRoot.retrievePendingEvent(int)","android.util.SparseArray.get(int)"
"android.view.ViewRoot.initializeGL()","android.view.ViewRoot.initializeGLInner()"
"android.view.ViewRoot.initializeGL()","android.view.ViewRoot.destroyGL()"
"android.view.ViewRoot.die(boolean)","android.os.Handler.sendEmptyMessage(int)"
"android.view.ViewRoot.die(boolean)","android.view.ViewRoot.doDie()"
"android.view.ViewRoot.dispatchFinishedEvent(int, boolean)","android.os.Handler.sendMessage(android.os.Message)"
"android.view.ViewRoot.dispatchFinishedEvent(int, boolean)","android.os.Handler.obtainMessage(int)"
"android.view.ViewRoot.findAncestorToTakeFocusInTouchMode(View)","android.view.View.getParent()"
"android.view.ViewRoot.enqueuePendingEvent(Object, boolean)","android.util.SparseArray.put(int, java.lang.Object)"
"android.view.ViewRoot.checkEglErrors()","android.view.ViewRoot.destroyGL()"
"android.view.ViewRoot.requestLayout()","android.view.ViewRoot.checkThread()"
"android.view.ViewRoot.requestLayout()","android.view.ViewRoot.scheduleTraversals()"
"android.view.ViewRoot.post(Runnable)","android.view.ViewRoot.RunQueue.postDelayed(java.lang.Runnable, int)"
"android.view.ViewRoot.enterTouchMode()","android.view.ViewTreeObserver.dispatchOnGlobalFocusChange(android.view.View, null)"
"android.view.ViewRoot.enterTouchMode()","android.view.ViewRoot.findAncestorToTakeFocusInTouchMode(android.view.View)"
"android.view.ViewRoot.enterTouchMode()","android.view.View.isFocusableInTouchMode()"
"android.view.ViewRoot.enterTouchMode()","android.view.View.unFocus()"
"android.view.ViewRoot.enterTouchMode()","android.view.View.findFocus()"
"android.view.ViewRoot.enterTouchMode()","android.view.View.hasFocus()"
"android.view.ViewRoot.focusSearch(View, int)","android.view.ViewRoot.checkThread()"
"android.view.ViewRoot.playSoundEffect(int)","android.util.Log.e(java.lang.String, java.lang.String)"
"android.view.ViewRoot.playSoundEffect(int)","android.view.ViewRoot.getAudioManager()"
"android.view.ViewRoot.playSoundEffect(int)","android.view.ViewRoot.checkThread()"
"android.view.ViewRoot.playSoundEffect(int)","java.lang.Class.getCanonicalName()"
"android.view.ViewRoot.playSoundEffect(int)","java.lang.Throwable.printStackTrace()"
"android.view.ViewRoot.deliverKeyEventToViewHierarchy(KeyEvent, boolean)","android.view.SoundEffectConstants.getContantForFocusDirection(int)"
"android.view.ViewRoot.deliverKeyEventToViewHierarchy(KeyEvent, boolean)","android.view.ViewRoot.finishInputEvent()"
"android.view.ViewRoot.deliverKeyEventToViewHierarchy(KeyEvent, boolean)","android.view.ViewRoot.captureKeyLog(java.lang.String, android.view.KeyEvent)"
"android.view.ViewRoot.deliverKeyEventToViewHierarchy(KeyEvent, boolean)","android.view.ViewRoot.checkForLeavingTouchModeAndConsume(android.view.KeyEvent)"
"android.view.ViewRoot.deliverKeyEventToViewHierarchy(KeyEvent, boolean)","android.view.View.dispatchUnhandledMove(android.view.View, int)"
"android.view.ViewRoot.deliverKeyEventToViewHierarchy(KeyEvent, boolean)","android.view.View.dispatchKeyEvent(android.view.KeyEvent)"
"android.view.ViewRoot.deliverKeyEventToViewHierarchy(KeyEvent, boolean)","android.view.KeyEvent.getKeyCode()"
"android.view.ViewRoot.deliverKeyEventToViewHierarchy(KeyEvent, boolean)","android.view.View.focusSearch(int)"
"android.view.ViewRoot.deliverKeyEventToViewHierarchy(KeyEvent, boolean)","android.view.ViewRoot.playSoundEffect(int)"
"android.view.ViewRoot.deliverKeyEventToViewHierarchy(KeyEvent, boolean)","android.view.KeyEvent.getAction()"
"android.view.ViewRoot.deliverKeyEventToViewHierarchy(KeyEvent, boolean)","android.view.View.findFocus()"
"android.view.ViewRoot.checkForLeavingTouchModeAndConsume(KeyEvent)","android.view.ViewRoot.isKeyboardKey(android.view.KeyEvent)"
"android.view.ViewRoot.checkForLeavingTouchModeAndConsume(KeyEvent)","android.view.ViewRoot.isDirectional(int)"
"android.view.ViewRoot.checkForLeavingTouchModeAndConsume(KeyEvent)","android.view.KeyEvent.getKeyCode()"
"android.view.ViewRoot.checkForLeavingTouchModeAndConsume(KeyEvent)","android.view.KeyEvent.getFlags()"
"android.view.ViewRoot.checkForLeavingTouchModeAndConsume(KeyEvent)","android.view.KeyEvent.getAction()"
"android.view.ViewRoot.checkForLeavingTouchModeAndConsume(KeyEvent)","android.view.ViewRoot.ensureTouchMode(boolean)"
"android.view.ViewRoot.checkForLeavingTouchModeAndConsume(KeyEvent)","android.view.View.findFocus()"
"android.view.ViewRoot.checkForLeavingTouchModeAndConsume(KeyEvent)","android.view.View.hasFocus()"
"android.view.ViewRoot.getRunQueue()","java.lang.ThreadLocal.set(android.view.ViewRoot.RunQueue)"
"android.view.ViewRoot.getRunQueue()","java.lang.ThreadLocal.get()"
"android.view.ViewRoot.addConfigCallback(ComponentCallbacks)","java.util.ArrayList.add(android.content.ComponentCallbacks)"
"android.view.ViewRoot.removeCallbacks(Runnable)","java.util.ArrayList.remove(android.view.ViewRoot.RunQueue.HandlerAction)"
"android.view.ViewRoot.handleKey(KeyEvent, Runnable)","android.view.ViewRoot.dispatchKey(android.view.KeyEvent, boolean)"
"android.view.ViewRoot.handleKey(KeyEvent, Runnable)","android.view.ViewRoot.startInputEvent(java.lang.Runnable)"
"android.view.ViewRoot.forceLayout(View)","android.view.View.forceLayout()"
"android.view.ViewRoot.startInputEvent(Runnable)","android.util.Slog.w(java.lang.String, java.lang.String)"
"android.view.ViewRoot.doDie()","android.view.View.getVisibility()"
"android.view.ViewRoot.doDie()","android.view.ViewRoot.checkThread()"
"android.view.ViewRoot.doDie()","android.util.Log.v(java.lang.String, java.lang.String)"
"android.view.ViewRoot.doDie()","android.view.ViewRoot.relayoutWindow(android.view.WindowManager.LayoutParams, int, boolean)"
"android.view.ViewRoot.doDie()","android.view.ViewRoot.dispatchDetachedFromWindow()"
"android.view.ViewRoot.doDie()","android.view.Surface.release()"
"android.view.ViewRoot.executeActions(Handler)","java.util.ArrayList.size()"
"android.view.ViewRoot.executeActions(Handler)","android.os.Handler.postDelayed(java.lang.Runnable, long)"
"android.view.ViewRoot.executeActions(Handler)","java.util.ArrayList.get(int)"
"android.view.ViewRoot.executeActions(Handler)","java.util.ArrayList.clear()"
"android.view.ViewRoot.handleMotion(MotionEvent, Runnable)","android.view.ViewRoot.startInputEvent(java.lang.Runnable)"
"android.view.ViewRoot.handleMotion(MotionEvent, Runnable)","android.view.ViewRoot.dispatchMotion(android.view.MotionEvent, boolean)"
"android.view.ViewRoot.dispatchCloseSystemDialogs(String)","android.os.Handler.sendMessage(android.os.Message)"
"android.view.ViewRoot.dispatchCloseSystemDialogs(String)","android.os.Message.obtain()"
"android.view.ViewRoot.dispatchTrackball(MotionEvent)","android.view.ViewRoot.dispatchTrackball(android.view.MotionEvent, boolean)"
"android.view.ViewRoot.closeSystemDialogs(String)","java.lang.ref.Reference.get()"
"android.view.ViewRoot.closeSystemDialogs(String)","android.view.ViewRoot.dispatchCloseSystemDialogs(java.lang.String)"
"android.view.ViewRoot.checkThread()","java.lang.Thread.currentThread()"
"android.view.ViewRoot.deliverKeyEvent(KeyEvent, boolean)","android.view.ViewRoot.finishInputEvent()"
"android.view.ViewRoot.deliverKeyEvent(KeyEvent, boolean)","android.view.ViewRoot.enqueuePendingEvent(android.view.KeyEvent, boolean)"
"android.view.ViewRoot.deliverKeyEvent(KeyEvent, boolean)","android.util.Log.v(java.lang.String, java.lang.String)"
"android.view.ViewRoot.deliverKeyEvent(KeyEvent, boolean)","android.view.View.dispatchKeyEventPreIme(android.view.KeyEvent)"
"android.view.ViewRoot.deliverKeyEvent(KeyEvent, boolean)","android.view.ViewRoot.deliverKeyEventToViewHierarchy(android.view.KeyEvent, boolean)"
"android.view.ViewRoot.deliverKeyEvent(KeyEvent, boolean)","android.view.inputmethod.InputMethodManager.peekInstance()"
"android.view.ViewRoot.checkCallingPermission(String)","android.os.Binder.getCallingPid()"
"android.view.ViewRoot.checkCallingPermission(String)","android.os.Binder.getCallingUid()"
"android.view.ViewRoot.checkCallingPermission(String)","android.os.Process.supportsProcesses()"
"android.view.ViewRoot.checkCallingPermission(String)","android.app.IActivityManager.checkPermission(java.lang.String, int, int)"
"android.view.ViewRoot.checkCallingPermission(String)","android.app.ActivityManagerNative.getDefault()"
"android.view.ViewRoot.deliverTrackballEvent(MotionEvent)","android.view.MotionEvent.getY()"
"android.view.ViewRoot.deliverTrackballEvent(MotionEvent)","android.view.ViewRoot.TrackballAxis.generate(float)"
"android.view.ViewRoot.deliverTrackballEvent(MotionEvent)","android.view.MotionEvent.getEventTime()"
"android.view.ViewRoot.deliverTrackballEvent(MotionEvent)","android.view.MotionEvent.getXPrecision()"
"android.view.ViewRoot.deliverTrackballEvent(MotionEvent)","android.util.Log.v(java.lang.String, java.lang.String)"
"android.view.ViewRoot.deliverTrackballEvent(MotionEvent)","android.view.MotionEvent.getYPrecision()"
"android.view.ViewRoot.deliverTrackballEvent(MotionEvent)","android.view.MotionEvent.getX()"
"android.view.ViewRoot.deliverTrackballEvent(MotionEvent)","android.view.View.dispatchTrackballEvent(android.view.MotionEvent)"
"android.view.ViewRoot.deliverTrackballEvent(MotionEvent)","android.view.ViewRoot.TrackballAxis.reset(int)"
"android.view.ViewRoot.deliverTrackballEvent(MotionEvent)","android.view.MotionEvent.getMetaState()"
"android.view.ViewRoot.deliverTrackballEvent(MotionEvent)","android.os.SystemClock.uptimeMillis()"
"android.view.ViewRoot.deliverTrackballEvent(MotionEvent)","android.view.MotionEvent.getAction()"
"android.view.ViewRoot.deliverTrackballEvent(MotionEvent)","android.view.ViewRoot.TrackballAxis.collect(float, long, java.lang.String)"
